===============================================================================
Id,orcl-1995-2014,len,datetime,open,high,low,close,volume,openinterest,adjclose,Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
449,orcl-1995-2014,449,2000-10-11 23:59:59.999989,28.02,29.35,27.57,27.69,80593573.0,0.0,27.685385,Strategy,449,730404.9999999999,Broker,449,1109.1999999999994,1109.1999999999994,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,orcl-1995-2014,450,2000-10-12 23:59:59.999989,28.38,28.85,27.46,28.02,57211875.0,0.0,28.01894,Strategy,450,730405.9999999999,Broker,450,1109.1999999999994,1109.1999999999994,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,orcl-1995-2014,451,2000-10-13 23:59:59.999989,27.57,31.8,27.57,31.69,43298963.0,0.0,31.688086,Strategy,451,730406.9999999999,Broker,451,1109.1999999999994,1109.1999999999994,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,orcl-1995-2014,452,2000-10-16 23:59:59.999989,32.52,32.91,29.69,30.74,41012808.0,0.0,30.743013,Strategy,452,730409.9999999999,Broker,452,1109.1999999999994,1109.1999999999994,BuySell,452,,,Trades - Net Profit/Loss,452,,
453,orcl-1995-2014,453,2000-10-17 23:59:59.999989,31.8,31.91,29.24,29.96,33000811.0,0.0,29.964703,Strategy,453,730410.9999999999,Broker,453,1109.1999999999994,1109.1999999999994,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,orcl-1995-2014,454,2000-10-18 23:59:59.999989,28.07,31.47,27.13,29.85,59076416.0,0.0,29.853519,Strategy,454,730411.9999999999,Broker,454,1109.1999999999994,1109.1999999999994,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,orcl-1995-2014,455,2000-10-19 23:59:59.999989,32.02,32.47,30.8,32.36,44206221.0,0.0,32.355206,Strategy,455,730412.9999999999,Broker,455,1109.1999999999994,1109.1999999999994,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,orcl-1995-2014,456,2000-10-20 23:59:59.999989,32.13,32.47,31.08,31.35,38306663.0,0.0,31.354528,Strategy,456,730413.9999999999,Broker,456,787.8999999999994,1101.3999999999994,BuySell,456,30.613799999999998,,Trades - Net Profit/Loss,456,,
457,orcl-1995-2014,457,2000-10-23 23:59:59.999989,31.3,31.35,29.69,30.3,31834304.0,0.0,30.298258,Strategy,457,730416.9999999999,Broker,457,787.8999999999994,1090.8999999999994,BuySell,457,,,Trades - Net Profit/Loss,457,,
458,orcl-1995-2014,458,2000-10-24 23:59:59.999989,31.13,32.52,30.69,31.85,41274206.0,0.0,31.854866,Strategy,458,730417.9999999999,Broker,458,787.8999999999994,1106.3999999999994,BuySell,458,,,Trades - Net Profit/Loss,458,,
459,orcl-1995-2014,459,2000-10-25 23:59:59.999989,32.47,32.58,30.24,30.58,37506440.0,0.0,30.576216,Strategy,459,730418.9999999999,Broker,459,787.8999999999994,1093.6999999999994,BuySell,459,,,Trades - Net Profit/Loss,459,,
460,orcl-1995-2014,460,2000-10-26 23:59:59.999989,30.91,31.91,27.52,30.3,56196913.0,0.0,30.298258,Strategy,460,730419.9999999999,Broker,460,787.8999999999994,1090.8999999999994,BuySell,460,,,Trades - Net Profit/Loss,460,,
461,orcl-1995-2014,461,2000-10-27 23:59:59.999989,30.69,31.3,29.35,30.41,39306217.0,0.0,30.409451,Strategy,461,730420.9999999999,Broker,461,787.8999999999994,1091.9999999999995,BuySell,461,,,Trades - Net Profit/Loss,461,,
462,orcl-1995-2014,462,2000-10-30 23:59:59.999989,30.02,30.35,27.91,28.13,39820898.0,0.0,28.130129,Strategy,462,730423.9999999999,Broker,462,787.8999999999994,1069.1999999999994,BuySell,462,,,Trades - Net Profit/Loss,462,,
463,orcl-1995-2014,463,2000-10-31 23:59:59.999989,29.02,30.91,28.91,29.35,47084284.0,0.0,29.35317,Strategy,463,730424.9999999999,Broker,463,1078.0999999999995,1078.0999999999995,BuySell,463,,31.373649999999998,Trades - Net Profit/Loss,463,,-31.10000000000003
464,orcl-1995-2014,464,2000-11-01 23:59:59.999989,29.19,29.52,27.02,27.91,70480944.0,0.0,27.907751,Strategy,464,730425.9999999999,Broker,464,1078.0999999999995,1078.0999999999995,BuySell,464,,,Trades - Net Profit/Loss,464,,
465,orcl-1995-2014,465,2000-11-02 23:59:59.999989,28.85,28.91,24.24,26.3,168374556.0,0.0,26.295551,Strategy,465,730426.9999999999,Broker,465,1078.0999999999995,1078.0999999999995,BuySell,465,,,Trades - Net Profit/Loss,465,,
466,orcl-1995-2014,466,2000-11-03 23:59:59.999989,28.02,28.24,26.24,26.96,73095237.0,0.0,26.962673,Strategy,466,730427.9999999999,Broker,466,1078.0999999999995,1078.0999999999995,BuySell,466,,,Trades - Net Profit/Loss,466,,
467,orcl-1995-2014,467,2000-11-06 23:59:59.999989,27.3,27.57,24.46,24.85,84937994.0,0.0,24.850128,Strategy,467,730430.9999999999,Broker,467,1078.0999999999995,1078.0999999999995,BuySell,467,,,Trades - Net Profit/Loss,467,,
468,orcl-1995-2014,468,2000-11-07 23:59:59.999989,25.24,25.29,23.57,23.63,66275043.0,0.0,23.627083,Strategy,468,730431.9999999999,Broker,468,1078.0999999999995,1078.0999999999995,BuySell,468,,,Trades - Net Profit/Loss,468,,
469,orcl-1995-2014,469,2000-11-08 23:59:59.999989,24.35,24.46,21.79,22.07,70872049.0,0.0,22.070478,Strategy,469,730432.9999999999,Broker,469,1078.0999999999995,1078.0999999999995,BuySell,469,,,Trades - Net Profit/Loss,469,,
470,orcl-1995-2014,470,2000-11-09 23:59:59.999989,21.96,24.35,21.4,24.18,75639622.0,0.0,24.183014,Strategy,470,730433.9999999999,Broker,470,1078.0999999999995,1078.0999999999995,BuySell,470,,,Trades - Net Profit/Loss,470,,
471,orcl-1995-2014,471,2000-11-10 23:59:59.999989,23.52,23.96,22.13,22.63,61394046.0,0.0,22.626406,Strategy,471,730434.9999999999,Broker,471,1078.0999999999995,1078.0999999999995,BuySell,471,,,Trades - Net Profit/Loss,471,,
472,orcl-1995-2014,472,2000-11-13 23:59:59.999989,22.35,23.02,20.9,22.01,69312504.0,0.0,22.014885,Strategy,472,730437.9999999999,Broker,472,1078.0999999999995,1078.0999999999995,BuySell,472,,,Trades - Net Profit/Loss,472,,
473,orcl-1995-2014,473,2000-11-14 23:59:59.999989,24.35,25.35,23.57,25.24,87122156.0,0.0,25.239283,Strategy,473,730438.9999999999,Broker,473,1078.0999999999995,1078.0999999999995,BuySell,473,,,Trades - Net Profit/Loss,473,,
474,orcl-1995-2014,474,2000-11-15 23:59:59.999989,25.63,26.18,24.64,25.68,56942389.0,0.0,25.684031,Strategy,474,730439.9999999999,Broker,474,1078.0999999999995,1078.0999999999995,BuySell,474,,,Trades - Net Profit/Loss,474,,
475,orcl-1995-2014,475,2000-11-16 23:59:59.999989,25.57,26.52,24.24,24.35,42706029.0,0.0,24.349798,Strategy,475,730440.9999999999,Broker,475,1078.0999999999995,1078.0999999999995,BuySell,475,,,Trades - Net Profit/Loss,475,,
476,orcl-1995-2014,476,2000-11-17 23:59:59.999989,23.96,26.02,22.46,25.63,67045128.0,0.0,25.628443,Strategy,476,730441.9999999999,Broker,476,1078.0999999999995,1078.0999999999995,BuySell,476,,,Trades - Net Profit/Loss,476,,
477,orcl-1995-2014,477,2000-11-20 23:59:59.999989,21.63,23.02,21.35,22.01,100932410.0,0.0,22.014885,Strategy,477,730444.9999999999,Broker,477,861.7999999999995,1081.8999999999996,BuySell,477,21.02975,,Trades - Net Profit/Loss,477,,
478,orcl-1995-2014,478,2000-11-21 23:59:59.999989,22.07,22.79,20.9,21.24,65933724.0,0.0,21.236578,Strategy,478,730445.9999999999,Broker,478,1082.4999999999995,1082.4999999999995,BuySell,478,,23.131849999999996,Trades - Net Profit/Loss,478,4.400000000000013,
479,orcl-1995-2014,479,2000-11-22 23:59:59.999989,21.01,21.4,19.62,19.85,59939171.0,0.0,19.846748,Strategy,479,730446.9999999999,Broker,479,1082.4999999999995,1082.4999999999995,BuySell,479,,,Trades - Net Profit/Loss,479,,
480,orcl-1995-2014,480,2000-11-24 23:59:59.999989,20.74,21.57,20.57,21.46,25232324.0,0.0,21.458946,Strategy,480,730448.9999999999,Broker,480,1082.4999999999995,1082.4999999999995,BuySell,480,,,Trades - Net Profit/Loss,480,,
481,orcl-1995-2014,481,2000-11-27 23:59:59.999989,22.63,22.96,20.35,20.57,51338613.0,0.0,20.569464,Strategy,481,730451.9999999999,Broker,481,1082.4999999999995,1082.4999999999995,BuySell,481,,,Trades - Net Profit/Loss,481,,
482,orcl-1995-2014,482,2000-11-28 23:59:59.999989,20.9,21.18,19.79,20.15,48426957.0,0.0,20.152466,Strategy,482,730452.9999999999,Broker,482,1082.4999999999995,1082.4999999999995,BuySell,482,,,Trades - Net Profit/Loss,482,,
483,orcl-1995-2014,483,2000-11-29 23:59:59.999989,20.63,21.01,19.4,20.35,84778459.0,0.0,20.347086,Strategy,483,730453.9999999999,Broker,483,1082.4999999999995,1082.4999999999995,BuySell,483,,,Trades - Net Profit/Loss,483,,
484,orcl-1995-2014,484,2000-11-30 23:59:59.999989,19.35,24.57,19.12,23.57,94870311.0,0.0,23.571487,Strategy,484,730454.9999999999,Broker,484,1082.4999999999995,1082.4999999999995,BuySell,484,,,Trades - Net Profit/Loss,484,,
485,orcl-1995-2014,485,2000-12-01 23:59:59.999989,23.46,24.79,22.68,23.52,54709417.0,0.0,23.515902,Strategy,485,730455.9999999999,Broker,485,847.8999999999995,1083.0999999999995,BuySell,485,22.3398,,Trades - Net Profit/Loss,485,,
486,orcl-1995-2014,486,2000-12-04 23:59:59.999989,23.35,25.68,23.29,25.07,45768244.0,0.0,25.072502,Strategy,486,730458.9999999999,Broker,486,847.8999999999995,1098.5999999999995,BuySell,486,,,Trades - Net Profit/Loss,486,,
487,orcl-1995-2014,487,2000-12-05 23:59:59.999989,26.18,28.02,25.68,28.02,67178596.0,0.0,28.01894,Strategy,487,730459.9999999999,Broker,487,847.8999999999995,1128.0999999999995,BuySell,487,,,Trades - Net Profit/Loss,487,,
488,orcl-1995-2014,488,2000-12-06 23:59:59.999989,27.74,28.13,26.07,26.85,47359265.0,0.0,26.851484,Strategy,488,730460.9999999999,Broker,488,847.8999999999995,1116.3999999999996,BuySell,488,,,Trades - Net Profit/Loss,488,,
489,orcl-1995-2014,489,2000-12-07 23:59:59.999989,26.35,26.63,25.02,25.18,46193090.0,0.0,25.183691,Strategy,489,730461.9999999999,Broker,489,847.8999999999995,1099.6999999999996,BuySell,489,,,Trades - Net Profit/Loss,489,,
490,orcl-1995-2014,490,2000-12-08 23:59:59.999989,26.74,27.24,26.02,26.74,45028714.0,0.0,26.740299,Strategy,490,730462.9999999999,Broker,490,847.8999999999995,1115.2999999999995,BuySell,490,,,Trades - Net Profit/Loss,490,,
491,orcl-1995-2014,491,2000-12-11 23:59:59.999989,27.13,28.69,26.68,28.41,56526418.0,0.0,28.408096,Strategy,491,730465.9999999999,Broker,491,847.8999999999995,1131.9999999999995,BuySell,491,,,Trades - Net Profit/Loss,491,,
492,orcl-1995-2014,492,2000-12-12 23:59:59.999989,28.35,28.91,27.05,27.35,29771210.0,0.0,27.351824,Strategy,492,730466.9999999999,Broker,492,847.8999999999995,1121.3999999999996,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,orcl-1995-2014,493,2000-12-13 23:59:59.999989,28.41,28.46,25.13,25.24,42646453.0,0.0,25.239283,Strategy,493,730467.9999999999,Broker,493,847.8999999999995,1100.2999999999995,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,orcl-1995-2014,494,2000-12-14 23:59:59.999989,26.02,26.63,24.24,24.46,51596300.0,0.0,24.460979,Strategy,494,730468.9999999999,Broker,494,847.8999999999995,1092.4999999999995,BuySell,494,,,Trades - Net Profit/Loss,494,,
495,orcl-1995-2014,495,2000-12-15 23:59:59.999989,26.18,26.75,25.07,25.41,134913228.0,0.0,25.406065,Strategy,495,730469.9999999999,Broker,495,1109.6999999999996,1109.6999999999996,BuySell,495,,27.151249999999997,Trades - Net Profit/Loss,495,27.19999999999999,
496,orcl-1995-2014,496,2000-12-18 23:59:59.999989,26.68,28.85,26.63,28.46,69298225.0,0.0,28.46369,Strategy,496,730472.9999999999,Broker,496,842.8999999999996,1127.4999999999995,BuySell,496,26.230549999999997,,Trades - Net Profit/Loss,496,,
497,orcl-1995-2014,497,2000-12-19 23:59:59.999989,28.3,29.46,26.8,27.24,65940811.0,0.0,27.240635,Strategy,497,730473.9999999999,Broker,497,842.8999999999996,1115.2999999999997,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,orcl-1995-2014,498,2000-12-20 23:59:59.999989,24.96,26.52,24.46,25.35,61204159.0,0.0,25.350471,Strategy,498,730474.9999999999,Broker,498,842.8999999999996,1096.3999999999996,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,orcl-1995-2014,499,2000-12-21 23:59:59.999989,24.74,26.91,24.29,26.24,52524133.0,0.0,26.23996,Strategy,499,730475.9999999999,Broker,499,1090.2999999999997,1090.2999999999997,BuySell,499,,27.31365,Trades - Net Profit/Loss,499,,-19.400000000000013
500,orcl-1995-2014,500,2000-12-22 23:59:59.999989,27.02,28.45,26.68,28.35,39987173.0,0.0,28.352501,Strategy,500,730476.9999999999,Broker,500,820.0999999999997,1103.5999999999997,BuySell,500,26.279799999999998,,Trades - Net Profit/Loss,500,,
501,orcl-1995-2014,501,2000-12-26 23:59:59.999989,28.02,28.63,26.68,27.52,23147532.0,0.0,27.518599,Strategy,501,730480.9999999999,Broker,501,820.0999999999997,1095.2999999999997,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,orcl-1995-2014,502,2000-12-27 23:59:59.999989,27.02,27.63,26.13,27.3,29722082.0,0.0,27.29623,Strategy,502,730481.9999999999,Broker,502,820.0999999999997,1093.0999999999997,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,orcl-1995-2014,503,2000-12-28 23:59:59.999989,27.19,28.13,27.02,27.63,28166250.0,0.0,27.629786,Strategy,503,730482.9999999999,Broker,503,820.0999999999997,1096.3999999999996,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,orcl-1995-2014,504,2000-12-29 23:59:59.999989,27.46,27.85,25.52,25.85,35640862.0,0.0,25.850811,Strategy,504,730483.9999999999,Broker,504,820.0999999999997,1078.5999999999997,BuySell,504,,,Trades - Net Profit/Loss,504,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: orcl-1995-2014
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Strategy:
      *************************************************************************
      - Params:
        - maperiod: 15
      *************************************************************************
      - Indicators:
        .......................................................................
        - SimpleMovingAverage:
          - Lines: sma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 15
        .......................................................................
        - ExponentialMovingAverage:
          - Lines: ema
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 25
        .......................................................................
        - WeightedMovingAverage:
          - Lines: wma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 25
        .......................................................................
        - StochasticSlow:
          - Lines: percK, percD
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - period_dfast: 3
            - movav: MovingAverageSimple
            - upperband: 80.0
            - lowerband: 20.0
            - safediv: False
            - safezero: 0.0
            - period_dslow: 3
        .......................................................................
        - MACDHisto:
          - Lines: macd, signal, histo
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period_me1: 12
            - period_me2: 26
            - period_signal: 9
            - movav: ExponentialMovingAverage
        .......................................................................
        - RSI:
          - Lines: rsi
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - movav: SmoothedMovingAverage
            - upperband: 70.0
            - lowerband: 30.0
            - safediv: False
            - safehigh: 100.0
            - safelow: 50.0
            - lookback: 1
        .......................................................................
        - SmoothedMovingAverage:
          - Lines: smma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 10
        .......................................................................
        - ATR:
          - Lines: atr
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - movav: SmoothedMovingAverage
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.01
        .......................................................................
        - Trades:
          - Lines: pnlplus, pnlminus
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - pnlcomm: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 1000.0
          - End: 1078.6
